Mes;Dia;Fecha;Hora;Temp externa (°C);Max temp (°C);Min Temp (°C);HR% Ext;Punto Rocio;Velocidad Viento;Direccion Viento;Wind Run;Hi Speed;Hi Dir;Wind Chill;Heat Index;THW Index;THSW Index;Presion Bar (milibar);LLUVIA (mm);tasa lluvia;Radiacion Solar (W/m2);Energía Solar (langleys);Hi Solar Rad;UV Index;UV Dose;Hi UV;Heat D-D;Cool D-D;Temp  interior;HR% int;Punto Rocio int;Heat index int;EMC;In Air Density;ET (mm);Wind Samp;Wind TX;ISS Recept;Arc Int
Noviembre;5;5/11/2017;18:00;24,4;24,7;24,4;81;21;0;---;0;0;---;24,4;26,1;26,1;25,3;1010,9;0,254;0;0;0;0;0;0;0;0;0,255;28,1;71;22,3;30,9;12,95;11.387;0,0254;1256;5;100;60
Noviembre;5;5/11/2017;19:00;24,2;24,4;24,2;81;20,8;0;W;0;0,4;W;24,2;25,8;25,8;25;1011,6;0;0;0;0;0;0;0;0;0;0,245;27,6;72;22,1;30,1;13,25;11.416;0,0254;1278;5;100;60
Noviembre;5;5/11/2017;20:00;24,4;24,4;24,2;82;21,1;0;---;0;0;---;24,4;26,1;26,1;25,3;1012,6;0;0;0;0;0;0;0;0;0;0,252;27,2;73;21,9;29,3;13,63;11.448;0,0254;1277;5;100;60
Noviembre;5;5/11/2017;21:00;24,1;24,4;24,1;83;21;0;---;0;0;---;24,1;25,7;25,7;24,9;1012,6;0;0;0;0;0;0;0;0;0;0,238;26,8;73;21,6;28,8;13,64;11.466;0,0254;1277;5;100;60
Noviembre;5;5/11/2017;22:00;23,7;24,1;23,7;84;20,9;0;---;0;0;---;23,7;25,2;25,2;24,4;1012,4;0;0;0;0;0;0;0;0;0;0,225;26,6;74;21,6;28,5;13,95;11.473;0,0254;1277;5;100;60
Noviembre;5;5/11/2017;23:00;23,3;23,7;23,3;84;20,5;0;---;0;0;---;23,3;24,6;24,6;23,8;1012,2;0;0;0;0;0;0;0;0;0;0,208;26,3;74;21,3;27,9;13,96;11.489;0,0254;1271;5;100;60
Noviembre;6;6/11/2017;0:00;23,1;23,3;23,1;84;20,3;0;---;0;0;---;23,1;24,3;24,3;23,5;1011,2;0;0;0;0;0;0;0;0;0;0,199;26;75;21,2;27,6;14,35;11.489;0,0254;1274;5;100;60
Noviembre;6;6/11/2017;1:00;22,8;23,2;22,8;85;20,2;0;---;0;0;---;22,8;24;24;23,2;1010,2;0,254;0;0;0;0;0;0;0;0;0,187;25,8;75;21;27,3;14,35;11.490;0,0254;1251;5;100;60
Noviembre;6;6/11/2017;2:00;22,6;22,8;22,6;84;19,8;0;---;0;0;---;22,6;23,7;23,7;22,8;1010;0;0;0;0;0;0;0;0;0;0,178;25,6;75;20,8;27;14,35;11.499;0,0254;1275;5;100;60
Noviembre;6;6/11/2017;3:00;22,3;22,6;22,3;84;19,5;0;---;0;0;---;22,3;23,3;23,3;22,5;1010,2;0;0;0;0;0;0;0;0;0;0,167;25,3;75;20,6;26,8;14,35;11.514;0,0254;1239;5;99,6;60
Noviembre;6;6/11/2017;4:00;22,3;22,4;22,3;85;19,7;0;---;0;0;---;22,3;23,4;23,4;22,6;1010,6;0;0;0;0;0;0;0;0;0;0,167;25,2;76;20,6;26,6;14,65;11.524;0,0254;1264;5;100;60
Noviembre;6;6/11/2017;5:00;22,2;22,4;22,1;85;19,5;0;---;0;0;---;22,2;23,2;23,2;22,3;1011,1;0;0;0;0;5;0;0;0;0;0,16;24,9;76;20,4;26,4;14,65;11.542;0;1276;5;100;60
Noviembre;6;6/11/2017;6:00;22,7;22,7;22,1;86;20,3;0;---;0;0;---;22,7;23,9;23,9;23,4;1011,3;0;0;21;1,81;33;0;0;0;0;0,183;24,8;76;20,3;26,3;14,65;11.551;0,0254;1271;5;100;60
Noviembre;6;6/11/2017;7:00;25,2;25,2;22,8;81;21,7;0;W;0;0,4;W;25,2;26,9;26,9;27,8;1012;0;0;53;4,56;153;0,2;0,09;1;0;0,285;24,9;76;20,4;26,4;14,65;11.553;0,0254;1272;5;100;60
Noviembre;6;6/11/2017;8:00;27,9;27,9;25,2;74;22,8;0;W;0;1,3;W;27,9;31;31;35,3;1012;0;0;248;21,33;603;2,4;1,03;4,7;0;0,398;25,6;75;20,8;27;14,35;11.523;0,1778;1278;5;100;60
Noviembre;6;6/11/2017;9:00;30,3;30,3;27,9;70;24,2;0;W;0;1,3;W;30,3;35,9;35,9;42,7;1011,9;0;0;635;54,62;726;6,3;2,7;7,9;0;0,5;26,7;74;21,7;28,7;13,95;11.461;0,4064;1273;5;100;60
Noviembre;6;6/11/2017;10:00;31,3;31,3;30,3;67;24,5;0;WSW;0;2,2;W;31,3;37,2;37,2;43,9;1011,2;0;0;740;63,65;1072;8,2;3,51;10,3;0;0,542;28,2;72;22,6;31,3;13,25;11.380;0,4826;1264;5;100;60
Noviembre;6;6/11/2017;11:00;31,1;31,3;30,3;70;25;0;W;0;1,8;NW;31,1;37,2;37,2;43,2;1010,7;0;0;553;47,56;1000;7,2;3,09;10,4;0;0,532;29,2;71;23,4;33,5;12,87;11.323;0,381;1233;5;99,1;60
Noviembre;6;6/11/2017;12:00;30,2;31,3;30;72;24,6;0,4;WNW;1,61;2,7;NNW;30,2;35,9;35,9;38,9;1009,7;0;0;250;21,5;745;4,6;1,97;6,9;0;0,493;29,8;71;24;34,8;12,85;11.276;0,2032;1270;5;100;60
Noviembre;6;6/11/2017;13:00;32,3;32,4;30,2;61;23,8;0,9;NW;3,22;3,1;NNW;32,3;38,3;38,3;44,9;1008,6;0;0;684;58,83;872;7;3;8,7;0;0,583;30,2;70;24,1;35,7;12,55;11.243;0,4572;1240;5;99,7;60
Noviembre;6;6/11/2017;14:00;31;32,6;31;67;24,2;0,4;NW;1,61;3,1;NNW;31;36,3;36,3;41,4;1008,1;0;0;449;38,62;773;4,2;1,8;6,6;0;0,528;30,9;69;24,6;36,7;12,35;11.202;0,3302;1274;5;100;60
Noviembre;6;6/11/2017;15:00;30,2;31,1;30,2;70;24,1;0;NW;0;0,9;NW;30,2;35,7;35,7;37,6;1007,9;0;0;152;13,07;207;1,7;0,73;2,4;0;0,495;30,8;68;24,2;36,3;12,15;11.211;0,1016;1271;5;100;60
Noviembre;6;6/11/2017;16:00;28,8;30,2;28,8;77;24,4;0;WNW;0;0,9;WNW;28,8;34;34;34,8;1007,6;0;0;64;5,5;111;0,4;0,17;1;0;0,438;30,3;69;24;35,7;12,35;11.230;0,0508;1266;5;100;60
Noviembre;6;6/11/2017;17:00;27,3;28,8;27,3;81;23,8;0;NW;0;0,4;NW;27,3;30,7;30,7;30,4;1008,4;0;0;8;0,69;26;0;0;0;0;0,375;29,8;71;24;34,8;12,85;11.261;0;1277;5;100;60
Noviembre;6;6/11/2017;18:00;26,5;27,3;26,5;81;23;0;---;0;0;---;26,5;29;29;28,3;1009;0;0;0;0;0;0;0;0;0;0,34;29,2;72;23,6;33,7;13,25;11.298;0,0254;1275;5;100;60
Noviembre;6;6/11/2017;19:00;25,8;26,5;25,8;80;22,1;0;---;0;0;---;25,8;27,8;27,8;27,1;1009,5;0;0;0;0;0;0;0;0;0;0,313;28,6;73;23,3;32,6;13,58;11.330;0,0254;1275;5;100;60
Noviembre;6;6/11/2017;20:00;25,1;25,8;25,1;80;21,4;0;---;0;0;---;25,1;26,8;26,8;26,1;1010,2;0;0;0;0;0;0;0;0;0;0,282;28,2;73;22,9;31,5;13,6;11.364;0,0254;1254;5;100;60
Noviembre;6;6/11/2017;21:00;24,6;25,2;24,6;81;21,1;0;---;0;0;---;24,6;26,2;26,2;25,4;1010;0;0;0;0;0;0;0;0;0;0,259;27,6;74;22,6;30,3;13,92;11.388;0,0254;1275;5;100;60
Noviembre;6;6/11/2017;22:00;23,9;24,6;23,9;81;20,5;0;---;0;0;---;23,9;25,4;25,4;24,6;1009,9;0;0;0;0;0;0;0;0;0;0,234;27,2;74;22,1;29,4;13,93;11.412;0,0254;1251;5;100;60
Noviembre;6;6/11/2017;23:00;23,5;23,9;23,4;81;20;0;---;0;0;---;23,5;24,7;24,7;23,9;1009,3;0;0;0;0;0;0;0;0;0;0,215;26,8;75;22;28,9;14,34;11.420;0,0254;1271;5;100;60
Noviembre;7;7/11/2017;0:00;23,2;23,5;23,2;81;19,8;0;---;0;0;---;23,2;24,3;24,3;23,5;1008,7;0;0;0;0;0;0;0;0;0;0,204;26,5;75;21,7;28,4;14,35;11.431;0,0254;1274;5;100;60
Noviembre;7;7/11/2017;1:00;23,2;23,2;23,1;82;19,9;0;---;0;0;---;23,2;24,3;24,3;23,4;1008,1;0;0;0;0;0;0;0;0;0;0,201;26,2;75;21,4;27,9;14,35;11.443;0,0254;1251;5;100;60
Noviembre;7;7/11/2017;2:00;23;23,2;22,9;83;20;0;---;0;0;---;23;24,1;24,1;23,3;1007,3;0;0;0;0;0;0;0;0;0;0,194;26;76;21,4;27,7;14,65;11.440;0,0254;1278;5;100;60
Noviembre;7;7/11/2017;3:00;22,7;23;22,7;84;19,9;0;---;0;0;---;22,7;23,8;23,8;23;1007,7;0;0;0;0;0;0;0;0;0;0,183;25,7;76;21,1;27,2;14,65;11.462;0,0254;1277;5;100;60
Noviembre;7;7/11/2017;4:00;22,6;22,7;22,6;85;20;0;NW;0;0,4;NW;22,6;23,7;23,7;22,9;1007,8;0;0;0;0;0;0;0;0;0;0,178;25,4;76;20,9;26,9;14,65;11.476;0,0254;1277;5;100;60
Noviembre;7;7/11/2017;5:00;22,3;22,6;22,3;85;19,7;0;---;0;0;---;22,3;23,4;23,4;22,6;1008,6;0;0;0;0;5;0;0;0;0;0,167;25,3;76;20,8;26,8;14,65;11.492;0;1252;5;100;60
Noviembre;7;7/11/2017;6:00;23,5;23,5;22,3;84;20,6;0;---;0;0;---;23,5;24,8;24,8;24,6;1009;0;0;40;3,44;67;0;0;0;0;0,215;25,3;77;21;26,8;14,95;11.496;0,0254;1278;5;100;60
Noviembre;7;7/11/2017;7:00;25,8;25,8;23,5;81;22,3;0;NW;0;0,4;NW;25,8;27,8;27,8;28,8;1009,2;0;0;58;4,99;132;0,3;0,13;1,2;0;0,31;25,4;76;20,9;26,9;14,65;11.492;0,0508;1277;5;100;60
Noviembre;7;7/11/2017;8:00;28,1;28,1;25,8;75;23,3;0;NW;0;0,9;NW;28,1;31,7;31,7;36,1;1009,9;0;0;246;21,16;566;2,6;1,11;4,7;0;0,407;23,4;50;12,4;23,3;9,25;11.699;0,1524;1269;5;100;60
Noviembre;7;7/11/2017;9:00;30,7;30,7;28,1;70;24,6;0;NW;0;0,9;NW;30,7;36,7;36,7;43,8;1009,7;0;0;656;56,42;737;6,3;2,7;7,8;0;0,516;23,5;43;10,2;23,1;8,08;11.717;0,4318;1278;5;100;60
Noviembre;7;7/11/2017;10:00;31,8;31,8;30,7;63;23,9;0,4;NW;1,61;2,7;SW;31,8;37,6;37,6;44;1008,8;0;0;790;67,95;837;8,9;3,81;9,8;0;0,563;24,7;41;10,6;24,3;7,75;11.656;0,5334;1276;5;100;60
Noviembre;7;7/11/2017;11:00;32,6;32,8;31,8;64;24,9;0,4;NW;1,61;3,1;SW;32,6;40,1;40,1;46,9;1007,7;0;0;851;73,2;963;9,8;4,2;10,1;0;0,595;25,7;36;9,5;25;6,99;11.615;0,5842;1274;5;100;60
Noviembre;7;7/11/2017;12:00;32,7;33;32;66;25,5;0,4;NW;1,61;3,1;SW;32,7;40,9;40,9;47,9;1006,7;0;0;728;62,62;986;8,4;3,6;10,2;0;0,597;25,9;35;9,3;25,2;6,88;11.597;0,508;1252;5;100;60
Noviembre;7;7/11/2017;13:00;32,2;32,7;31,9;64;24,5;0,9;WSW;3,22;4,5;NW;32,2;39;39;45,1;1005,7;0;0;581;49,97;721;6,2;2,66;7,6;0;0,579;26,5;37;10,6;25,8;7,16;11.550;0,4064;1244;5;100;60
Noviembre;7;7/11/2017;14:00;30,7;32,4;30,7;69;24,4;0,9;NW;3,22;4,5;NW;30,7;36,4;36,4;41,9;1005,3;0;0;482;41,46;698;3,9;1,67;5,9;0;0,516;26,4;35;9,7;25,7;6,86;11.558;0,3556;1274;5;100;60
Noviembre;7;7/11/2017;15:00;28,8;30,7;28,8;76;24,2;0;NNE;0;1,8;NNE;28,8;33,8;33,8;36,1;1005,1;0;0;176;15,14;415;1,3;0,56;2,2;0;0,438;26,1;35;9,4;25,4;6,87;11.568;0,127;1272;5;100;60
Noviembre;7;7/11/2017;16:00;27,4;28,8;27,4;80;23,7;0;E;0;0,4;E;27,4;30,8;30,8;31;1005,5;0;0;35;3,01;93;0,1;0,04;0,7;0;0,38;26,6;40;11,9;26,1;7,55;11.530;0,0254;1266;5;100;60
Noviembre;7;7/11/2017;17:00;26,5;27,4;26,5;80;22,8;0;SE;0;0,4;ESE;26,5;28,9;28,9;28,4;1005,9;0;0;1;0,09;11;0;0;0;0;0,34;27,4;47;15,1;27,3;8,62;11.467;0;1269;5;100;60
Noviembre;7;7/11/2017;18:00;25,4;26,5;25,4;81;21,9;0;SE;0;0,4;SE;25,4;27,4;27,4;26,7;1006,4;0;0;0;0;0;0;0;0;0;0,296;27,3;53;16,9;27,7;9,63;11.454;0,0254;1272;5;100;60
Noviembre;7;7/11/2017;19:00;25,2;25,5;25,2;80;21,5;0;---;0;0;---;25,2;27;27;26,3;1007,1;0;0;0;0;0;0;0;0;0;0,287;27,1;56;17,5;27,6;10,05;11.460;0,0254;1245;5;100;60
Noviembre;7;7/11/2017;20:00;25,1;25,2;25;80;21,4;0;---;0;0;---;25,1;26,8;26,8;26,1;1007,9;0;0;0;0;0;0;0;0;0;0,282;26,7;59;18;27,4;10,55;11.475;0,0254;1268;5;100;60
Noviembre;7;7/11/2017;21:00;24,9;25,1;24,9;82;21,6;0;---;0;0;---;24,9;26,7;26,7;25,9;1007,7;0;0;0;0;0;0;0;0;0;0,273;26,4;61;18,3;27,1;10,96;11.482;0,0254;1268;5;100;60
Noviembre;7;7/11/2017;22:00;24,5;24,9;24,5;83;21,4;0;---;0;0;---;24,5;26,2;26,2;25,5;1007,5;0;0;0;0;0;0;0;0;0;0,257;26,2;63;18,6;27;11,37;11.483;0,0254;1267;5;100;60
Noviembre;7;7/11/2017;23:00;24,2;24,5;24,2;83;21,2;0;---;0;0;---;24,2;25,9;25,9;25,2;1007,5;0;0;0;0;0;0;0;0;0;0,245;25,9;65;18,8;26,8;11,78;11.490;0,0254;1264;5;100;60
Noviembre;8;8/11/2017;0:00;23,8;24,2;23,8;84;21;0;---;0;0;---;23,8;25,4;25,4;24,6;1006,7;0;0;0;0;0;0;0;0;0;0,229;25,7;66;18,8;26,6;11,99;11.489;0,0254;1266;5;100;60
Noviembre;8;8/11/2017;1:00;23,6;23,9;23,6;84;20,7;0;---;0;0;---;23,6;25;25;24,2;1006,4;0;0;0;0;0;0;0;0;0;0,22;25,4;67;18,9;26,3;12,19;11.493;0,0254;1248;5;100;60
Noviembre;8;8/11/2017;2:00;23,6;23,7;23,6;85;20,9;0;---;0;0;---;23,6;25,1;25,1;24,3;1005,7;0;0;0;0;0;0;0;0;0;0,22;25,3;68;18,9;26,2;12,45;11.491;0,0254;1221;5;98,2;60
Noviembre;8;8/11/2017;3:00;23,4;23,6;23,4;86;20,9;0;---;0;0;---;23,4;24,7;24,7;23,9;1005,4;0;0;0;0;0;0;0;0;0;0,211;25,2;69;19,1;26,2;12,66;11.489;0,0254;1236;5;99,4;60
Noviembre;8;8/11/2017;4:00;23;23,4;23;85;20,3;0;---;0;0;---;23;24,2;24,2;23,4;1005,6;0;0;0;0;0;0;0;0;0;0,194;25,1;70;19,2;26,1;12,91;11.494;0,0254;1261;5;100;60
Noviembre;8;8/11/2017;5:00;22,9;23;22,8;85;20,2;0;---;0;0;---;22,9;24,1;24,1;23,3;1006,4;0;0;0;0;5;0;0;0;0;0,19;24,8;71;19,2;25,9;13,18;11.512;0;1262;5;100;60
Noviembre;8;8/11/2017;6:00;23,6;23,6;22,9;86;21,1;0;SE;0;0,4;SE;23,6;25;25;24,6;1007,4;0;0;26;2,24;51;0;0;0;0;0,218;24,7;71;19,1;25,8;13,19;11.529;0,0254;1261;5;100;60
Noviembre;8;8/11/2017;7:00;25,7;25,7;23,6;82;22,4;0;NNE;0;0,9;NNE;25,7;27,8;27,8;29,2;1007,9;0;0;81;6,97;160;0,6;0,26;1,3;0;0,306;25,2;72;19,8;26,4;13,41;11.508;0,0508;1254;5;100;60
Noviembre;8;8/11/2017;8:00;28,2;28,2;25,7;74;23,1;0;NNE;0;1,3;NNE;28,2;31,8;31,8;36,4;1008,4;0;0;264;22,71;531;2,5;1,07;4;0;0,412;26,1;72;20,7;27,6;13,31;11.462;0,1778;1266;5;100;60
Noviembre;8;8/11/2017;9:00;30,2;30,2;28,2;69;23,8;0;SE;0;2,2;S;30,2;35,3;35,3;41,6;1007,8;0;0;497;42,75;594;4,9;2,1;6;0;0,493;26,3;56;16,8;26,7;10,08;11.509;0,3302;1270;5;100;60
Noviembre;8;8/11/2017;10:00;31,7;31,7;30,2;69;25,3;0;W;0;1,8;S;31,7;38,8;38,8;45,5;1007,7;0;0;645;55,48;744;7,2;3,09;7,9;0;0,556;25,4;42;11,6;25,1;7,89;11.603;0,4318;1274;5;100;60
Noviembre;8;8/11/2017;11:00;31,8;31,9;31,3;69;25,4;0;SE;0;2,2;E;31,8;39,1;39,1;45,3;1006,9;0;0;587;50,49;768;7;3;8,2;0;0,56;25,6;38;10,2;24,9;7,29;11.604;0,4064;1249;5;100;60
Noviembre;8;8/11/2017;12:00;31,5;31,9;31,3;71;25,6;0;ESE;0;0,9;ESE;31,5;38,8;38,8;43,4;1005,9;0;0;392;33,72;629;5,1;2,19;7,2;0;0,549;25,3;36;9,2;24,7;7;11.610;0,2794;1265;5;100;60
Noviembre;8;8/11/2017;13:00;26,3;31,8;26,3;80;22,6;0,4;NNE;1,61;2,7;NE;26,3;28,5;28,5;30,8;1005;8,128;4,83;213;18,32;487;3;1,29;6,7;0;0,331;25,3;37;9,6;24,7;7,2;11.596;0,1778;1264;5;100;60
Noviembre;8;8/11/2017;14:00;26,6;27,3;26,1;80;22,9;0,4;NW;1,61;3,6;NNW;26,6;29,1;29,1;31,4;1004,9;8,89;4,09;207;17,8;367;1,6;0,69;2,6;0;0,345;24,6;36;8,5;23,9;7,03;11.635;0,1524;1237;5;99,4;60
Noviembre;8;8/11/2017;15:00;25,9;26,6;24,2;82;22,6;0,9;N;3,22;4;N;25,9;28,2;28,2;30,7;1004,9;23,114;6,39;196;16,86;323;0,9;0,39;1,6;0;0,317;26,3;51;15,3;26,4;9,35;11.495;0,127;1271;5;100;60
Noviembre;8;8/11/2017;16:00;26,2;26,6;25,9;80;22,5;0,4;NW;1,61;2,2;NW;26,2;28,4;28,4;31,1;1005,2;0;0;169;14,54;267;0,6;0,26;1,1;0;0,329;26,9;59;18,3;27,7;10,55;11.432;0,1016;1272;5;100;60
Noviembre;8;8/11/2017;17:00;24,7;26,2;24,7;81;21,2;0;NW;0;1,3;NW;24,7;26,4;26,4;26,2;1006,1;0;0;13;1,12;60;0;0;0;0;0,266;26,6;62;18,7;27,5;11,15;11.448;0,0254;1274;5;100;60
Noviembre;8;8/11/2017;18:00;24,8;25,1;24,7;80;21,1;0;NW;0;2,2;W;24,8;26,5;26,5;25,7;1007,8;0,254;0;0;0;0;0;0;0;0;0,271;26,3;64;18,9;27,2;11,56;11.477;0,0254;1270;5;100;60
Noviembre;8;8/11/2017;19:00;24,4;24,8;24,4;81;20,9;0;NNE;0;1,8;NNE;24,4;26;26;25,2;1008,3;0,508;0,04;0;0;0;0;0;0;0;0,252;25,9;65;18,8;26,8;11,78;11.499;0,0254;1270;5;100;60
Noviembre;8;8/11/2017;20:00;24,3;24,4;24,3;83;21,3;0;---;0;0;---;24,3;26;26;25,2;1008,4;0;0;0;0;0;0;0;0;0;0,25;25,7;67;19,1;26,6;12,19;11.506;0,0254;1275;5;100;60
Noviembre;8;8/11/2017;21:00;24,3;24,4;24,3;84;21,5;0;---;0;0;---;24,3;26,1;26,1;25,3;1008,9;0;0;0;0;0;0;0;0;0;0,25;25,4;68;19,1;26,4;12,44;11.520;0,0254;1270;5;100;60
Noviembre;8;8/11/2017;22:00;24,4;24,6;24,3;85;21,8;0;---;0;0;---;24,4;26,2;26,2;25,5;1008,8;0;0;0;0;0;0;0;0;0;0,255;25,3;68;18,9;26,2;12,45;11.528;0,0254;1276;5;100;60
Noviembre;8;8/11/2017;23:00;24,5;24,6;24,4;85;21,8;0;---;0;0;---;24,5;26,3;26,3;25,6;1008,3;0;0;0;0;0;0;0;0;0;0,257;25,3;69;19,2;26,3;12,65;11.517;0,0254;1248;5;100;60
Noviembre;9;9/11/2017;0:00;24,3;24,6;24,3;85;21,6;0;---;0;0;---;24,3;26;26;25,2;1007,3;0;0;0;0;0;0;0;0;0;0,248;25,1;70;19,2;26,1;12,91;11.514;0,0254;1277;5;100;60
Noviembre;9;9/11/2017;1:00;24,1;24,3;24,1;86;21,6;0;---;0;0;---;24,1;25,8;25,8;25;1006,8;0;0;0;0;0;0;0;0;0;0,238;24,9;71;19,3;26,1;13,17;11.510;0,0254;1274;5;100;60
Noviembre;9;9/11/2017;2:00;23,9;24,1;23,9;86;21,4;0;---;0;0;---;23,9;25,6;25,6;24,8;1006,3;0;0;0;0;0;0;0;0;0;0,231;24,7;71;19,1;25,8;13,19;11.517;0,0254;1268;5;100;60
Noviembre;9;9/11/2017;3:00;23,8;23,9;23,8;87;21,5;0;---;0;0;---;23,8;25,6;25,6;24,8;1006,8;0;0;0;0;0;0;0;0;0;0,229;24,6;72;19,2;25,8;13,47;11.525;0,0254;1274;5;100;60
Noviembre;9;9/11/2017;4:00;23,6;23,8;23,5;87;21,3;0;---;0;0;---;23,6;25;25;24,2;1007;0;0;0;0;0;0;0;0;0;0,218;24,6;72;19,2;25,7;13,48;11.530;0,0254;1273;5;100;60
Noviembre;9;9/11/2017;5:00;23,4;23,6;23,3;87;21,2;0;---;0;0;---;23,4;24,8;24,8;24,1;1007,9;0;0;0;0;7;0;0;0;0;0,213;24,4;73;19,3;25,7;13,73;11.544;0;1274;5;100;60
Noviembre;9;9/11/2017;6:00;24,2;24,2;23,4;88;22,1;0;---;0;0;---;24,2;26,1;26,1;25,8;1008,9;0,254;0;36;3,1;77;0;0;0;0;0,245;24,4;73;19,3;25,7;13,73;11.555;0,0254;1249;5;100;60
Noviembre;9;9/11/2017;7:00;25,8;25,8;24,2;83;22,7;0;---;0;0;---;25,8;28;28;28,6;1009,1;0;0;94;8,09;250;0,5;0,21;1,2;0;0,31;24,7;74;19,8;26;14,02;11.538;0,0508;1275;5;100;60
Noviembre;9;9/11/2017;8:00;27,9;27,9;25,8;80;24,2;0;W;0;1,8;ESE;27,9;32,1;32,1;35,8;1009,6;0;0;204;17,55;468;2,1;0,9;3,3;0;0,4;25,6;75;20,8;27;14,35;11.495;0,127;1264;5;100;60
Noviembre;9;9/11/2017;9:00;29,8;29,8;27,9;77;25,3;0;ESE;0;2,2;S;29,8;36;36;42,2;1009,6;0;0;479;41,2;879;5,1;2,19;8,5;0;0,477;26,6;76;22;28,7;14,65;11.432;0,3302;1221;5;98,2;60
Noviembre;9;9/11/2017;10:00;30,1;30,4;29,8;72;24,5;0,4;SE;1,61;3,1;ESE;30,1;35,8;35,8;42,3;1008,9;0;0;781;67,17;981;8,3;3,56;9,4;0;0,491;28,1;77;23,6;31,9;14,9;11.338;0,508;1274;5;100;60
Noviembre;9;9/11/2017;11:00;31;31,7;30,1;72;25,4;0,4;SE;1,61;2,7;SE;31;37,6;37,6;44,6;1007,7;0;0;806;69,33;1013;9,1;3,9;10,6;0;0,528;29,4;74;24,3;34,6;13,85;11.258;0,5334;1242;5;99,8;60
Noviembre;9;9/11/2017;12:00;31,7;31,7;30,9;71;25,8;0;ESE;0;2,2;ESE;31,7;39,4;39,4;45,9;1006,5;0;0;632;54,36;763;7,6;3,26;9;0;0,556;30,4;72;24,8;36,6;13,21;11.197;0,4064;1257;5;100;60
Noviembre;9;9/11/2017;13:00;32,2;32,7;31,7;67;25,3;0;ESE;0;2,7;ESE;32,2;40;40;46;1005,6;0;0;560;48,17;993;6,5;2,79;8,8;0;0,579;28,7;46;16;29,3;8,45;11.401;0,4064;1266;5;100;60
Noviembre;9;9/11/2017;14:00;31,6;32,6;31,5;70;25,4;0;WNW;0;2,2;ESE;31,6;38,7;38,7;43,1;1004,9;0;0;376;32,34;547;4;1,71;4,9;0;0,551;27,5;40;12,7;27,1;7,55;11.480;0,254;1274;5;100;60
Noviembre;9;9/11/2017;15:00;31,9;32,2;31,6;67;25;0,4;W;1,61;2,2;W;31,9;39,1;39,1;42,3;1005,6;0;0;237;20,38;322;2,3;0,99;3;0;0,567;27,2;39;12;26,6;7,43;11.508;0,1778;1272;5;100;60
Noviembre;9;9/11/2017;16:00;25,3;31,9;25,3;81;21,8;0,9;NNE;3,22;3,6;NNE;25,3;27,1;27,1;27,9;1006,2;0,508;0,9;68;5,85;304;0,3;0,13;1,5;0;0,289;28,1;44;14,7;28,1;8,15;11.450;0,0762;1267;5;100;60
Noviembre;9;9/11/2017;17:00;24,8;25,4;24,8;81;21,3;0;NW;0;2,2;SE;24,8;26,6;26,6;26,4;1007,4;8,128;1,24;17;1,46;53;0;0;0;0;0,271;28,3;53;17,8;29,2;9,59;11.414;0,0254;1267;5;100;60
Noviembre;9;9/11/2017;18:00;24;24,9;23,9;83;20,9;0;NE;0;2,2;SE;24;25,6;25,6;24,8;1007,7;13,716;3,78;0;0;0;0;0;0;0;0,236;27,7;60;19,2;28,9;10,75;11.416;0;1230;5;98,9;60
Noviembre;9;9/11/2017;19:00;24,3;24,3;24;85;21,6;0;---;0;0;---;24,3;26,1;26,1;25,3;1008,7;0;0;0;0;0;0;0;0;0;0,25;27,2;62;19,3;28,3;11,13;11.448;0,0254;1280;5;100;60
Noviembre;9;9/11/2017;20:00;24,7;24,7;24,3;85;22;0;---;0;0;---;24,7;26,6;26,6;25,8;1008,9;0;0;0;0;0;0;0;0;0;0,264;26,8;64;19,4;27,9;11,54;11.460;0,0254;1275;5;100;60
Noviembre;9;9/11/2017;21:00;24,8;24,8;24,7;85;22,1;0;---;0;0;---;24,8;26,8;26,8;26,1;1009,6;0;0;0;0;0;0;0;0;0;0,271;26,5;65;19,4;27,6;11,76;11.482;0,0254;1276;5;100;60
Noviembre;9;9/11/2017;22:00;24,8;24,9;24,8;86;22,3;0;---;0;0;---;24,8;26,8;26,8;26,1;1009,1;0;0;0;0;0;0;0;0;0;0,271;26,3;67;19,7;27,4;12,16;11.480;0,0254;1276;5;100;60
Noviembre;9;9/11/2017;23:00;24,8;24,8;24,8;86;22,3;0;---;0;0;---;24,8;26,8;26,8;26,1;1008,8;0;0;0;0;0;0;0;0;0;0,271;26,1;68;19,7;27,3;12,39;11.482;0,0254;1276;5;100;60
Noviembre;10;10/11/2017;0:00;24,9;25;24,8;87;22,6;0;---;0;0;---;24,9;27;27;26,3;1008,2;0;0;0;0;0;0;0;0;0;0,275;26;69;19,9;27,2;12,6;11.478;0,0254;1279;5;100;60
Noviembre;10;10/11/2017;1:00;25,1;25,1;24,9;87;22,7;0;---;0;0;---;25,1;27,2;27,2;26,4;1008;0;0;0;0;0;0;0;0;0;0,28;25,9;69;19,8;27,1;12,61;11.480;0,0254;1273;5;100;60
Noviembre;10;10/11/2017;2:00;25;25,1;25;86;22,5;0;---;0;0;---;25;27,1;27,1;26,3;1008,1;0;0;0;0;0;0;0;0;0;0,278;25,8;70;19,9;26,9;12,88;11.484;0,0254;1276;5;100;60
